,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,Date,cummulative_cases,cummulative_deaths,prev_date_cases,prev_date_deaths,new_cases_less_than_prev,new_deaths_less_than_prev,total_cases,total_deaths,times_reduced_last_7_days
6026,04/02/2020,4,2,2020,0,0,Malaysia,MY,MYS,31528585,2020-02-04,8,0,0.0,0.0,1,1,4530,73,3
6025,05/02/2020,5,2,2020,2,0,Malaysia,MY,MYS,31528585,2020-02-05,10,0,0.0,0.0,0,1,4530,73,3
6024,06/02/2020,6,2,2020,2,0,Malaysia,MY,MYS,31528585,2020-02-06,12,0,2.0,0.0,1,1,4530,73,3
6023,07/02/2020,7,2,2020,2,0,Malaysia,MY,MYS,31528585,2020-02-07,14,0,2.0,0.0,1,1,4530,73,3
6022,08/02/2020,8,2,2020,1,0,Malaysia,MY,MYS,31528585,2020-02-08,15,0,2.0,0.0,1,1,4530,73,3
6021,09/02/2020,9,2,2020,1,0,Malaysia,MY,MYS,31528585,2020-02-09,16,0,1.0,0.0,1,1,4530,73,3
6020,10/02/2020,10,2,2020,2,0,Malaysia,MY,MYS,31528585,2020-02-10,18,0,1.0,0.0,0,1,4530,73,3
6019,11/02/2020,11,2,2020,0,0,Malaysia,MY,MYS,31528585,2020-02-11,18,0,2.0,0.0,1,1,4530,73,3
6018,12/02/2020,12,2,2020,0,0,Malaysia,MY,MYS,31528585,2020-02-12,18,0,0.0,0.0,1,1,4530,73,3
6017,13/02/2020,13,2,2020,0,0,Malaysia,MY,MYS,31528585,2020-02-13,18,0,0.0,0.0,1,1,4530,73,3
6016,14/02/2020,14,2,2020,1,0,Malaysia,MY,MYS,31528585,2020-02-14,19,0,0.0,0.0,0,1,4530,73,3
6015,15/02/2020,15,2,2020,2,0,Malaysia,MY,MYS,31528585,2020-02-15,21,0,1.0,0.0,0,1,4530,73,3
6014,16/02/2020,16,2,2020,1,0,Malaysia,MY,MYS,31528585,2020-02-16,22,0,2.0,0.0,1,1,4530,73,3
6013,17/02/2020,17,2,2020,0,0,Malaysia,MY,MYS,31528585,2020-02-17,22,0,1.0,0.0,1,1,4530,73,3
6012,18/02/2020,18,2,2020,0,0,Malaysia,MY,MYS,31528585,2020-02-18,22,0,0.0,0.0,1,1,4530,73,3
6011,19/02/2020,19,2,2020,0,0,Malaysia,MY,MYS,31528585,2020-02-19,22,0,0.0,0.0,1,1,4530,73,3
6010,20/02/2020,20,2,2020,0,0,Malaysia,MY,MYS,31528585,2020-02-20,22,0,0.0,0.0,1,1,4530,73,3
6009,21/02/2020,21,2,2020,0,0,Malaysia,MY,MYS,31528585,2020-02-21,22,0,0.0,0.0,1,1,4530,73,3
6008,22/02/2020,22,2,2020,0,0,Malaysia,MY,MYS,31528585,2020-02-22,22,0,0.0,0.0,1,1,4530,73,3
6007,23/02/2020,23,2,2020,0,0,Malaysia,MY,MYS,31528585,2020-02-23,22,0,0.0,0.0,1,1,4530,73,3
6006,24/02/2020,24,2,2020,0,0,Malaysia,MY,MYS,31528585,2020-02-24,22,0,0.0,0.0,1,1,4530,73,3
6005,25/02/2020,25,2,2020,0,0,Malaysia,MY,MYS,31528585,2020-02-25,22,0,0.0,0.0,1,1,4530,73,3
6004,26/02/2020,26,2,2020,0,0,Malaysia,MY,MYS,31528585,2020-02-26,22,0,0.0,0.0,1,1,4530,73,3
6003,27/02/2020,27,2,2020,0,0,Malaysia,MY,MYS,31528585,2020-02-27,22,0,0.0,0.0,1,1,4530,73,3
6002,28/02/2020,28,2,2020,1,0,Malaysia,MY,MYS,31528585,2020-02-28,23,0,0.0,0.0,0,1,4530,73,3
6001,29/02/2020,29,2,2020,2,0,Malaysia,MY,MYS,31528585,2020-02-29,25,0,1.0,0.0,0,1,4530,73,3
6000,01/03/2020,1,3,2020,0,0,Malaysia,MY,MYS,31528585,2020-03-01,25,0,2.0,0.0,1,1,4530,73,3
5999,02/03/2020,2,3,2020,4,0,Malaysia,MY,MYS,31528585,2020-03-02,29,0,0.0,0.0,0,1,4530,73,3
5998,04/03/2020,4,3,2020,7,0,Malaysia,MY,MYS,31528585,2020-03-04,36,0,4.0,0.0,0,1,4530,73,3
5997,05/03/2020,5,3,2020,14,0,Malaysia,MY,MYS,31528585,2020-03-05,50,0,7.0,0.0,0,1,4530,73,3
5996,06/03/2020,6,3,2020,0,0,Malaysia,MY,MYS,31528585,2020-03-06,50,0,14.0,0.0,1,1,4530,73,3
5995,07/03/2020,7,3,2020,33,0,Malaysia,MY,MYS,31528585,2020-03-07,83,0,0.0,0.0,0,1,4530,73,3
5994,08/03/2020,8,3,2020,10,0,Malaysia,MY,MYS,31528585,2020-03-08,93,0,33.0,0.0,1,1,4530,73,3
5993,09/03/2020,9,3,2020,6,0,Malaysia,MY,MYS,31528585,2020-03-09,99,0,10.0,0.0,1,1,4530,73,3
5992,10/03/2020,10,3,2020,18,0,Malaysia,MY,MYS,31528585,2020-03-10,117,0,6.0,0.0,0,1,4530,73,3
5991,11/03/2020,11,3,2020,12,0,Malaysia,MY,MYS,31528585,2020-03-11,129,0,18.0,0.0,1,1,4530,73,3
5990,12/03/2020,12,3,2020,20,0,Malaysia,MY,MYS,31528585,2020-03-12,149,0,12.0,0.0,0,1,4530,73,3
5989,13/03/2020,13,3,2020,9,0,Malaysia,MY,MYS,31528585,2020-03-13,158,0,20.0,0.0,1,1,4530,73,3
5988,14/03/2020,14,3,2020,39,0,Malaysia,MY,MYS,31528585,2020-03-14,197,0,9.0,0.0,0,1,4530,73,3
5987,15/03/2020,15,3,2020,41,0,Malaysia,MY,MYS,31528585,2020-03-15,238,0,39.0,0.0,0,1,4530,73,3
5986,16/03/2020,16,3,2020,190,0,Malaysia,MY,MYS,31528585,2020-03-16,428,0,41.0,0.0,0,1,4530,73,3
5985,17/03/2020,17,3,2020,125,0,Malaysia,MY,MYS,31528585,2020-03-17,553,0,190.0,0.0,1,1,4530,73,3
5984,18/03/2020,18,3,2020,120,2,Malaysia,MY,MYS,31528585,2020-03-18,673,2,125.0,0.0,1,0,4530,73,3
5983,19/03/2020,19,3,2020,117,0,Malaysia,MY,MYS,31528585,2020-03-19,790,2,120.0,2.0,1,1,4530,73,3
5982,20/03/2020,20,3,2020,110,0,Malaysia,MY,MYS,31528585,2020-03-20,900,2,117.0,0.0,1,1,4530,73,3
5981,21/03/2020,21,3,2020,130,0,Malaysia,MY,MYS,31528585,2020-03-21,1030,2,110.0,0.0,0,1,4530,73,3
5980,22/03/2020,22,3,2020,153,2,Malaysia,MY,MYS,31528585,2020-03-22,1183,4,130.0,0.0,0,0,4530,73,3
5979,23/03/2020,23,3,2020,123,6,Malaysia,MY,MYS,31528585,2020-03-23,1306,10,153.0,2.0,1,0,4530,73,3
5978,24/03/2020,24,3,2020,212,4,Malaysia,MY,MYS,31528585,2020-03-24,1518,14,123.0,6.0,0,1,4530,73,3
5977,25/03/2020,25,3,2020,106,1,Malaysia,MY,MYS,31528585,2020-03-25,1624,15,212.0,4.0,1,1,4530,73,3
5976,26/03/2020,26,3,2020,172,4,Malaysia,MY,MYS,31528585,2020-03-26,1796,19,106.0,1.0,0,0,4530,73,3
5975,27/03/2020,27,3,2020,235,4,Malaysia,MY,MYS,31528585,2020-03-27,2031,23,172.0,4.0,0,1,4530,73,3
5974,28/03/2020,28,3,2020,130,3,Malaysia,MY,MYS,31528585,2020-03-28,2161,26,235.0,4.0,1,1,4530,73,3
5973,29/03/2020,29,3,2020,159,1,Malaysia,MY,MYS,31528585,2020-03-29,2320,27,130.0,3.0,0,1,4530,73,3
5972,30/03/2020,30,3,2020,150,7,Malaysia,MY,MYS,31528585,2020-03-30,2470,34,159.0,1.0,1,0,4530,73,3
5971,31/03/2020,31,3,2020,156,3,Malaysia,MY,MYS,31528585,2020-03-31,2626,37,150.0,7.0,0,1,4530,73,3
5970,01/04/2020,1,4,2020,0,0,Malaysia,MY,MYS,31528585,2020-04-01,2626,37,156.0,3.0,1,1,4530,73,3
5969,02/04/2020,2,4,2020,282,8,Malaysia,MY,MYS,31528585,2020-04-02,2908,45,0.0,0.0,0,0,4530,73,3
5968,03/04/2020,3,4,2020,208,5,Malaysia,MY,MYS,31528585,2020-04-03,3116,50,282.0,8.0,1,1,4530,73,3
5967,04/04/2020,4,4,2020,217,3,Malaysia,MY,MYS,31528585,2020-04-04,3333,53,208.0,5.0,0,1,4530,73,3
5966,05/04/2020,5,4,2020,150,4,Malaysia,MY,MYS,31528585,2020-04-05,3483,57,217.0,3.0,1,0,4530,73,3
5965,06/04/2020,6,4,2020,179,4,Malaysia,MY,MYS,31528585,2020-04-06,3662,61,150.0,4.0,0,1,4530,73,3
5964,07/04/2020,7,4,2020,131,1,Malaysia,MY,MYS,31528585,2020-04-07,3793,62,179.0,4.0,1,1,4530,73,3
5963,08/04/2020,8,4,2020,170,1,Malaysia,MY,MYS,31528585,2020-04-08,3963,63,131.0,1.0,0,1,4530,73,3
5962,09/04/2020,9,4,2020,156,2,Malaysia,MY,MYS,31528585,2020-04-09,4119,65,170.0,1.0,1,0,4530,73,3
5961,10/04/2020,10,4,2020,109,2,Malaysia,MY,MYS,31528585,2020-04-10,4228,67,156.0,2.0,1,1,4530,73,3
5960,11/04/2020,11,4,2020,118,3,Malaysia,MY,MYS,31528585,2020-04-11,4346,70,109.0,2.0,0,0,4530,73,3
5959,12/04/2020,12,4,2020,184,3,Malaysia,MY,MYS,31528585,2020-04-12,4530,73,118.0,3.0,0,1,4530,73,3
6095,08/03/2020,8,3,2020,2,0,Maldives,MV,MDV,515696,2020-03-08,2,0,0.0,0.0,0,1,19,0,7
6094,09/03/2020,9,3,2020,2,0,Maldives,MV,MDV,515696,2020-03-09,4,0,2.0,0.0,1,1,19,0,7
6093,11/03/2020,11,3,2020,2,0,Maldives,MV,MDV,515696,2020-03-11,6,0,2.0,0.0,1,1,19,0,7
6092,12/03/2020,12,3,2020,2,0,Maldives,MV,MDV,515696,2020-03-12,8,0,2.0,0.0,1,1,19,0,7
6091,14/03/2020,14,3,2020,1,0,Maldives,MV,MDV,515696,2020-03-14,9,0,2.0,0.0,1,1,19,0,7
6090,15/03/2020,15,3,2020,0,0,Maldives,MV,MDV,515696,2020-03-15,9,0,1.0,0.0,1,1,19,0,7
6089,16/03/2020,16,3,2020,4,0,Maldives,MV,MDV,515696,2020-03-16,13,0,0.0,0.0,0,1,19,0,7
6088,17/03/2020,17,3,2020,0,0,Maldives,MV,MDV,515696,2020-03-17,13,0,4.0,0.0,1,1,19,0,7
6087,18/03/2020,18,3,2020,0,0,Maldives,MV,MDV,515696,2020-03-18,13,0,0.0,0.0,1,1,19,0,7
6086,19/03/2020,19,3,2020,0,0,Maldives,MV,MDV,515696,2020-03-19,13,0,0.0,0.0,1,1,19,0,7
6085,20/03/2020,20,3,2020,0,0,Maldives,MV,MDV,515696,2020-03-20,13,0,0.0,0.0,1,1,19,0,7
6084,21/03/2020,21,3,2020,0,0,Maldives,MV,MDV,515696,2020-03-21,13,0,0.0,0.0,1,1,19,0,7
6083,22/03/2020,22,3,2020,0,0,Maldives,MV,MDV,515696,2020-03-22,13,0,0.0,0.0,1,1,19,0,7
6082,23/03/2020,23,3,2020,0,0,Maldives,MV,MDV,515696,2020-03-23,13,0,0.0,0.0,1,1,19,0,7
6081,24/03/2020,24,3,2020,0,0,Maldives,MV,MDV,515696,2020-03-24,13,0,0.0,0.0,1,1,19,0,7
6080,25/03/2020,25,3,2020,0,0,Maldives,MV,MDV,515696,2020-03-25,13,0,0.0,0.0,1,1,19,0,7
6079,26/03/2020,26,3,2020,0,0,Maldives,MV,MDV,515696,2020-03-26,13,0,0.0,0.0,1,1,19,0,7
6078,27/03/2020,27,3,2020,0,0,Maldives,MV,MDV,515696,2020-03-27,13,0,0.0,0.0,1,1,19,0,7
6077,28/03/2020,28,3,2020,1,0,Maldives,MV,MDV,515696,2020-03-28,14,0,0.0,0.0,0,1,19,0,7
6076,29/03/2020,29,3,2020,2,0,Maldives,MV,MDV,515696,2020-03-29,16,0,1.0,0.0,0,1,19,0,7
6075,30/03/2020,30,3,2020,1,0,Maldives,MV,MDV,515696,2020-03-30,17,0,2.0,0.0,1,1,19,0,7
6074,31/03/2020,31,3,2020,0,0,Maldives,MV,MDV,515696,2020-03-31,17,0,1.0,0.0,1,1,19,0,7
6073,01/04/2020,1,4,2020,1,0,Maldives,MV,MDV,515696,2020-04-01,18,0,0.0,0.0,0,1,19,0,7
6072,02/04/2020,2,4,2020,1,0,Maldives,MV,MDV,515696,2020-04-02,19,0,1.0,0.0,1,1,19,0,7
6071,03/04/2020,3,4,2020,0,0,Maldives,MV,MDV,515696,2020-04-03,19,0,1.0,0.0,1,1,19,0,7
6070,04/04/2020,4,4,2020,0,0,Maldives,MV,MDV,515696,2020-04-04,19,0,0.0,0.0,1,1,19,0,7
6069,05/04/2020,5,4,2020,0,0,Maldives,MV,MDV,515696,2020-04-05,19,0,0.0,0.0,1,1,19,0,7
6068,06/04/2020,6,4,2020,0,0,Maldives,MV,MDV,515696,2020-04-06,19,0,0.0,0.0,1,1,19,0,7
6067,07/04/2020,7,4,2020,0,0,Maldives,MV,MDV,515696,2020-04-07,19,0,0.0,0.0,1,1,19,0,7
6066,08/04/2020,8,4,2020,0,0,Maldives,MV,MDV,515696,2020-04-08,19,0,0.0,0.0,1,1,19,0,7
6065,09/04/2020,9,4,2020,0,0,Maldives,MV,MDV,515696,2020-04-09,19,0,0.0,0.0,1,1,19,0,7
6064,10/04/2020,10,4,2020,0,0,Maldives,MV,MDV,515696,2020-04-10,19,0,0.0,0.0,1,1,19,0,7
6063,11/04/2020,11,4,2020,0,0,Maldives,MV,MDV,515696,2020-04-11,19,0,0.0,0.0,1,1,19,0,7
6062,12/04/2020,12,4,2020,0,0,Maldives,MV,MDV,515696,2020-04-12,19,0,0.0,0.0,1,1,19,0,7
6113,26/03/2020,26,3,2020,2,0,Mali,ML,MLI,19077690,2020-03-26,2,0,0.0,0.0,0,1,105,9,4
6112,27/03/2020,27,3,2020,2,0,Mali,ML,MLI,19077690,2020-03-27,4,0,2.0,0.0,1,1,105,9,4
6111,28/03/2020,28,3,2020,0,0,Mali,ML,MLI,19077690,2020-03-28,4,0,2.0,0.0,1,1,105,9,4
6110,29/03/2020,29,3,2020,5,0,Mali,ML,MLI,19077690,2020-03-29,9,0,0.0,0.0,0,1,105,9,4
6109,30/03/2020,30,3,2020,9,0,Mali,ML,MLI,19077690,2020-03-30,18,0,5.0,0.0,0,1,105,9,4
6108,31/03/2020,31,3,2020,0,0,Mali,ML,MLI,19077690,2020-03-31,18,0,9.0,0.0,1,1,105,9,4
6107,01/04/2020,1,4,2020,0,1,Mali,ML,MLI,19077690,2020-04-01,18,1,0.0,0.0,1,0,105,9,4
6106,02/04/2020,2,4,2020,10,0,Mali,ML,MLI,19077690,2020-04-02,28,1,0.0,1.0,0,1,105,9,4
6105,03/04/2020,3,4,2020,8,2,Mali,ML,MLI,19077690,2020-04-03,36,3,10.0,0.0,1,0,105,9,4
6104,04/04/2020,4,4,2020,3,0,Mali,ML,MLI,19077690,2020-04-04,39,3,8.0,2.0,1,1,105,9,4
6103,05/04/2020,5,4,2020,2,0,Mali,ML,MLI,19077690,2020-04-05,41,3,3.0,0.0,1,1,105,9,4
6102,06/04/2020,6,4,2020,4,2,Mali,ML,MLI,19077690,2020-04-06,45,5,2.0,0.0,0,0,105,9,4
6101,07/04/2020,7,4,2020,2,0,Mali,ML,MLI,19077690,2020-04-07,47,5,4.0,2.0,1,1,105,9,4
6100,08/04/2020,8,4,2020,9,0,Mali,ML,MLI,19077690,2020-04-08,56,5,2.0,0.0,0,1,105,9,4
6099,09/04/2020,9,4,2020,3,2,Mali,ML,MLI,19077690,2020-04-09,59,7,9.0,0.0,1,0,105,9,4
6098,10/04/2020,10,4,2020,0,0,Mali,ML,MLI,19077690,2020-04-10,59,7,3.0,2.0,1,1,105,9,4
6097,11/04/2020,11,4,2020,28,0,Mali,ML,MLI,19077690,2020-04-11,87,7,0.0,0.0,0,1,105,9,4
6096,12/04/2020,12,4,2020,18,2,Mali,ML,MLI,19077690,2020-04-12,105,9,28.0,0.0,1,0,105,9,4
6147,08/03/2020,8,3,2020,3,0,Malta,MT,MLT,483530,2020-03-08,3,0,0.0,0.0,0,1,370,3,3
6146,10/03/2020,10,3,2020,1,0,Malta,MT,MLT,483530,2020-03-10,4,0,3.0,0.0,1,1,370,3,3
6145,12/03/2020,12,3,2020,2,0,Malta,MT,MLT,483530,2020-03-12,6,0,1.0,0.0,0,1,370,3,3
6144,13/03/2020,13,3,2020,3,0,Malta,MT,MLT,483530,2020-03-13,9,0,2.0,0.0,0,1,370,3,3
6143,14/03/2020,14,3,2020,3,0,Malta,MT,MLT,483530,2020-03-14,12,0,3.0,0.0,1,1,370,3,3
6142,15/03/2020,15,3,2020,6,0,Malta,MT,MLT,483530,2020-03-15,18,0,3.0,0.0,0,1,370,3,3
6141,16/03/2020,16,3,2020,3,0,Malta,MT,MLT,483530,2020-03-16,21,0,6.0,0.0,1,1,370,3,3
6140,17/03/2020,17,3,2020,9,0,Malta,MT,MLT,483530,2020-03-17,30,0,3.0,0.0,0,1,370,3,3
6139,18/03/2020,18,3,2020,8,0,Malta,MT,MLT,483530,2020-03-18,38,0,9.0,0.0,1,1,370,3,3
6138,19/03/2020,19,3,2020,10,0,Malta,MT,MLT,483530,2020-03-19,48,0,8.0,0.0,0,1,370,3,3
6137,20/03/2020,20,3,2020,5,0,Malta,MT,MLT,483530,2020-03-20,53,0,10.0,0.0,1,1,370,3,3
6136,21/03/2020,21,3,2020,11,0,Malta,MT,MLT,483530,2020-03-21,64,0,5.0,0.0,0,1,370,3,3
6135,22/03/2020,22,3,2020,9,0,Malta,MT,MLT,483530,2020-03-22,73,0,11.0,0.0,1,1,370,3,3
6134,23/03/2020,23,3,2020,17,0,Malta,MT,MLT,483530,2020-03-23,90,0,9.0,0.0,0,1,370,3,3
6133,24/03/2020,24,3,2020,17,0,Malta,MT,MLT,483530,2020-03-24,107,0,17.0,0.0,1,1,370,3,3
6132,25/03/2020,25,3,2020,13,0,Malta,MT,MLT,483530,2020-03-25,120,0,17.0,0.0,1,1,370,3,3
6131,26/03/2020,26,3,2020,9,0,Malta,MT,MLT,483530,2020-03-26,129,0,13.0,0.0,1,1,370,3,3
6130,27/03/2020,27,3,2020,5,0,Malta,MT,MLT,483530,2020-03-27,134,0,9.0,0.0,1,1,370,3,3
6129,28/03/2020,28,3,2020,5,0,Malta,MT,MLT,483530,2020-03-28,139,0,5.0,0.0,1,1,370,3,3
6128,29/03/2020,29,3,2020,10,0,Malta,MT,MLT,483530,2020-03-29,149,0,5.0,0.0,0,1,370,3,3
6127,30/03/2020,30,3,2020,2,0,Malta,MT,MLT,483530,2020-03-30,151,0,10.0,0.0,1,1,370,3,3
6126,31/03/2020,31,3,2020,5,0,Malta,MT,MLT,483530,2020-03-31,156,0,2.0,0.0,0,1,370,3,3
6125,01/04/2020,1,4,2020,11,0,Malta,MT,MLT,483530,2020-04-01,167,0,5.0,0.0,0,1,370,3,3
6124,02/04/2020,2,4,2020,21,0,Malta,MT,MLT,483530,2020-04-02,188,0,11.0,0.0,0,1,370,3,3
6123,03/04/2020,3,4,2020,7,0,Malta,MT,MLT,483530,2020-04-03,195,0,21.0,0.0,1,1,370,3,3
6122,04/04/2020,4,4,2020,7,0,Malta,MT,MLT,483530,2020-04-04,202,0,7.0,0.0,1,1,370,3,3
6121,05/04/2020,5,4,2020,11,0,Malta,MT,MLT,483530,2020-04-05,213,0,7.0,0.0,0,1,370,3,3
6120,06/04/2020,6,4,2020,21,0,Malta,MT,MLT,483530,2020-04-06,234,0,11.0,0.0,0,1,370,3,3
6119,07/04/2020,7,4,2020,7,0,Malta,MT,MLT,483530,2020-04-07,241,0,21.0,0.0,1,1,370,3,3
6118,08/04/2020,8,4,2020,52,0,Malta,MT,MLT,483530,2020-04-08,293,0,7.0,0.0,0,1,370,3,3
6117,09/04/2020,9,4,2020,6,1,Malta,MT,MLT,483530,2020-04-09,299,1,52.0,0.0,1,0,370,3,3
6116,10/04/2020,10,4,2020,38,1,Malta,MT,MLT,483530,2020-04-10,337,2,6.0,1.0,0,1,370,3,3
6115,11/04/2020,11,4,2020,13,0,Malta,MT,MLT,483530,2020-04-11,350,2,38.0,1.0,1,1,370,3,3
6114,12/04/2020,12,4,2020,20,1,Malta,MT,MLT,483530,2020-04-12,370,3,13.0,0.0,0,0,370,3,3
6176,15/03/2020,15,3,2020,1,0,Mauritania,MR,MRT,4403319,2020-03-15,1,0,0.0,0.0,0,1,7,1,6
6175,16/03/2020,16,3,2020,0,0,Mauritania,MR,MRT,4403319,2020-03-16,1,0,1.0,0.0,1,1,7,1,6
6174,17/03/2020,17,3,2020,0,0,Mauritania,MR,MRT,4403319,2020-03-17,1,0,0.0,0.0,1,1,7,1,6
6173,18/03/2020,18,3,2020,0,0,Mauritania,MR,MRT,4403319,2020-03-18,1,0,0.0,0.0,1,1,7,1,6
6172,19/03/2020,19,3,2020,0,0,Mauritania,MR,MRT,4403319,2020-03-19,1,0,0.0,0.0,1,1,7,1,6
6171,20/03/2020,20,3,2020,1,0,Mauritania,MR,MRT,4403319,2020-03-20,2,0,0.0,0.0,0,1,7,1,6
6170,21/03/2020,21,3,2020,0,0,Mauritania,MR,MRT,4403319,2020-03-21,2,0,1.0,0.0,1,1,7,1,6
6169,22/03/2020,22,3,2020,0,0,Mauritania,MR,MRT,4403319,2020-03-22,2,0,0.0,0.0,1,1,7,1,6
6168,23/03/2020,23,3,2020,0,0,Mauritania,MR,MRT,4403319,2020-03-23,2,0,0.0,0.0,1,1,7,1,6
6167,24/03/2020,24,3,2020,0,0,Mauritania,MR,MRT,4403319,2020-03-24,2,0,0.0,0.0,1,1,7,1,6
6166,25/03/2020,25,3,2020,0,0,Mauritania,MR,MRT,4403319,2020-03-25,2,0,0.0,0.0,1,1,7,1,6
6165,26/03/2020,26,3,2020,0,0,Mauritania,MR,MRT,4403319,2020-03-26,2,0,0.0,0.0,1,1,7,1,6
6164,27/03/2020,27,3,2020,1,0,Mauritania,MR,MRT,4403319,2020-03-27,3,0,0.0,0.0,0,1,7,1,6
6163,28/03/2020,28,3,2020,0,0,Mauritania,MR,MRT,4403319,2020-03-28,3,0,1.0,0.0,1,1,7,1,6
6162,29/03/2020,29,3,2020,2,0,Mauritania,MR,MRT,4403319,2020-03-29,5,0,0.0,0.0,0,1,7,1,6
6161,30/03/2020,30,3,2020,0,0,Mauritania,MR,MRT,4403319,2020-03-30,5,0,2.0,0.0,1,1,7,1,6
6160,31/03/2020,31,3,2020,0,0,Mauritania,MR,MRT,4403319,2020-03-31,5,0,0.0,0.0,1,1,7,1,6
6159,01/04/2020,1,4,2020,0,0,Mauritania,MR,MRT,4403319,2020-04-01,5,0,0.0,0.0,1,1,7,1,6
6158,02/04/2020,2,4,2020,0,0,Mauritania,MR,MRT,4403319,2020-04-02,5,0,0.0,0.0,1,1,7,1,6
6157,03/04/2020,3,4,2020,1,1,Mauritania,MR,MRT,4403319,2020-04-03,6,1,0.0,0.0,0,0,7,1,6
6156,04/04/2020,4,4,2020,0,0,Mauritania,MR,MRT,4403319,2020-04-04,6,1,1.0,1.0,1,1,7,1,6
6155,05/04/2020,5,4,2020,0,0,Mauritania,MR,MRT,4403319,2020-04-05,6,1,0.0,0.0,1,1,7,1,6
6154,06/04/2020,6,4,2020,0,0,Mauritania,MR,MRT,4403319,2020-04-06,6,1,0.0,0.0,1,1,7,1,6
6153,07/04/2020,7,4,2020,0,0,Mauritania,MR,MRT,4403319,2020-04-07,6,1,0.0,0.0,1,1,7,1,6
6152,08/04/2020,8,4,2020,0,0,Mauritania,MR,MRT,4403319,2020-04-08,6,1,0.0,0.0,1,1,7,1,6
6151,09/04/2020,9,4,2020,0,0,Mauritania,MR,MRT,4403319,2020-04-09,6,1,0.0,0.0,1,1,7,1,6
6150,10/04/2020,10,4,2020,1,0,Mauritania,MR,MRT,4403319,2020-04-10,7,1,0.0,0.0,0,1,7,1,6
6149,11/04/2020,11,4,2020,0,0,Mauritania,MR,MRT,4403319,2020-04-11,7,1,1.0,0.0,1,1,7,1,6
6148,12/04/2020,12,4,2020,0,0,Mauritania,MR,MRT,4403319,2020-04-12,7,1,0.0,0.0,1,1,7,1,6
6200,20/03/2020,20,3,2020,3,0,Mauritius,MU,MUS,1265303,2020-03-20,3,0,0.0,0.0,0,1,319,9,4
6199,21/03/2020,21,3,2020,9,0,Mauritius,MU,MUS,1265303,2020-03-21,12,0,3.0,0.0,0,1,319,9,4
6198,22/03/2020,22,3,2020,2,1,Mauritius,MU,MUS,1265303,2020-03-22,14,1,9.0,0.0,1,0,319,9,4
6197,23/03/2020,23,3,2020,14,1,Mauritius,MU,MUS,1265303,2020-03-23,28,2,2.0,1.0,0,1,319,9,4
6196,24/03/2020,24,3,2020,8,0,Mauritius,MU,MUS,1265303,2020-03-24,36,2,14.0,1.0,1,1,319,9,4
6195,25/03/2020,25,3,2020,6,0,Mauritius,MU,MUS,1265303,2020-03-25,42,2,8.0,0.0,1,1,319,9,4
6194,26/03/2020,26,3,2020,6,0,Mauritius,MU,MUS,1265303,2020-03-26,48,2,6.0,0.0,1,1,319,9,4
6193,27/03/2020,27,3,2020,33,0,Mauritius,MU,MUS,1265303,2020-03-27,81,2,6.0,0.0,0,1,319,9,4
6192,28/03/2020,28,3,2020,13,0,Mauritius,MU,MUS,1265303,2020-03-28,94,2,33.0,0.0,1,1,319,9,4
6191,29/03/2020,29,3,2020,8,0,Mauritius,MU,MUS,1265303,2020-03-29,102,2,13.0,0.0,1,1,319,9,4
6190,30/03/2020,30,3,2020,8,1,Mauritius,MU,MUS,1265303,2020-03-30,110,3,8.0,0.0,1,0,319,9,4
6189,31/03/2020,31,3,2020,18,0,Mauritius,MU,MUS,1265303,2020-03-31,128,3,8.0,1.0,0,1,319,9,4
6188,01/04/2020,1,4,2020,15,0,Mauritius,MU,MUS,1265303,2020-04-01,143,3,18.0,0.0,1,1,319,9,4
6187,02/04/2020,2,4,2020,11,2,Mauritius,MU,MUS,1265303,2020-04-02,154,5,15.0,0.0,1,0,319,9,4
6186,03/04/2020,3,4,2020,15,2,Mauritius,MU,MUS,1265303,2020-04-03,169,7,11.0,2.0,0,1,319,9,4
6185,04/04/2020,4,4,2020,17,0,Mauritius,MU,MUS,1265303,2020-04-04,186,7,15.0,2.0,0,1,319,9,4
6184,05/04/2020,5,4,2020,10,0,Mauritius,MU,MUS,1265303,2020-04-05,196,7,17.0,0.0,1,1,319,9,4
6183,06/04/2020,6,4,2020,31,0,Mauritius,MU,MUS,1265303,2020-04-06,227,7,10.0,0.0,0,1,319,9,4
6182,07/04/2020,7,4,2020,17,0,Mauritius,MU,MUS,1265303,2020-04-07,244,7,31.0,0.0,1,1,319,9,4
6181,08/04/2020,8,4,2020,24,0,Mauritius,MU,MUS,1265303,2020-04-08,268,7,17.0,0.0,0,1,319,9,4
6180,09/04/2020,9,4,2020,5,0,Mauritius,MU,MUS,1265303,2020-04-09,273,7,24.0,0.0,1,1,319,9,4
6179,10/04/2020,10,4,2020,41,0,Mauritius,MU,MUS,1265303,2020-04-10,314,7,5.0,0.0,0,1,319,9,4
6178,11/04/2020,11,4,2020,4,2,Mauritius,MU,MUS,1265303,2020-04-11,318,9,41.0,0.0,1,0,319,9,4
6177,12/04/2020,12,4,2020,1,0,Mauritius,MU,MUS,1265303,2020-04-12,319,9,4.0,2.0,1,1,319,9,4
6296,31/12/2019,31,12,2019,0,0,Mexico,MX,MEX,126190788,2019-12-31,0,0,0.0,0.0,1,1,4219,273,2
